left_instance_id,right_instance_id
130458,977442
639978,977442
536385,977442
651055,977442
977442,1132226
310482,977442
977442,1023494
977442,1059128
977442,1199587
269359,977442
300147,977442
728794,977442
506713,977442
480511,977442
434374,918553
106380,918553
220952,918553
56896,918553
281751,918553
918553,975781
839281,918553
918553,1042017
674226,918553
777397,918553
244133,918553
918553,1179685
823803,918553
383406,918553
504103,918553
503953,918553
653168,918553
317339,918553
596073,918553
918553,1144370
315124,918553
301409,918553
246181,918553
67839,918553
703939,918553
519222,918553
884883,918553
249012,918553
918553,1195748
393759,918553
918553,1014258
871202,918553
591235,918553
665957,918553
783786,918553
918553,1170343
206865,918553
317033,918553
918553,1200313
78596,918553
412911,918553
17565,918553
345732,918553
595720,918553
246994,918553
225419,918553
918553,1163520
608062,918553
76617,918553
732934,918553
568114,918553
639640,918553
204975,918553
392281,918553
104977,918553
918553,1083209
579374,918553
611004,918553
626577,918553
826955,918553
707777,918553
918553,984141
282810,918553
918553,1101685
418025,918553
165007,918553
791724,918553
918553,1151303
427882,918553
698133,918553
896453,918553
906707,918553
695299,918553
683141,918553
918553,967246
459475,918553
63351,918553
726294,918553
543560,918553
617298,918553
918553,1073700
376435,918553
539005,918553
918553,1002305
328181,918553
525270,918553
130458,918553
639978,918553
536385,918553
651055,918553
918553,1132226
310482,918553
918553,1023494
918553,1059128
918553,1199587
269359,918553
300147,918553
728794,918553
506713,918553
480511,918553
106380,434374
220952,434374
56896,434374
281751,434374
434374,975781
434374,839281
434374,1042017
434374,674226
434374,777397
244133,434374
434374,1179685
434374,823803
383406,434374
434374,504103
434374,503953
434374,653168
317339,434374
434374,596073
434374,1144370
315124,434374
301409,434374
246181,434374
67839,434374
434374,703939
434374,519222
434374,884883
249012,434374
434374,1195748
393759,434374
434374,1014258
434374,871202
434374,591235
434374,665957
434374,783786
434374,1170343
206865,434374
317033,434374
434374,1200313
78596,434374
412911,434374
17565,434374
345732,434374
434374,595720
246994,434374
225419,434374
434374,1163520
434374,608062
76617,434374
434374,732934
434374,568114
434374,639640
204975,434374
392281,434374
104977,434374
434374,1083209
434374,579374
434374,611004
434374,626577
434374,826955
434374,707777
434374,984141
282810,434374
434374,1101685
418025,434374
165007,434374
434374,791724
434374,1151303
427882,434374
434374,698133
434374,896453
434374,906707
434374,695299
434374,683141
434374,967246
434374,459475
63351,434374
434374,726294
434374,543560
434374,617298
434374,1073700
376435,434374
434374,539005
434374,1002305
328181,434374
434374,525270
130458,434374
434374,639978
434374,536385
434374,651055
434374,1132226
310482,434374
434374,1023494
434374,1059128
434374,1199587
269359,434374
300147,434374
434374,728794
434374,506713
434374,480511
106380,220952
56896,106380
106380,281751
106380,975781
106380,839281
106380,1042017
106380,674226
106380,777397
106380,244133
106380,1179685
106380,823803
106380,383406
106380,504103
106380,503953
106380,653168
106380,317339
106380,596073
106380,1144370
106380,315124
106380,301409
106380,246181
67839,106380
106380,703939
106380,519222
106380,884883
106380,249012
106380,1195748
106380,393759
106380,1014258
106380,871202
106380,591235
106380,665957
106380,783786
106380,1170343
106380,206865
106380,317033
106380,1200313
78596,106380
106380,412911
17565,106380
106380,345732
106380,595720
106380,246994
106380,225419
106380,1163520
106380,608062
76617,106380
106380,732934
106380,568114
106380,639640
106380,204975
106380,392281
104977,106380
106380,1083209
106380,579374
106380,611004
106380,626577
106380,826955
106380,707777
106380,984141
106380,282810
106380,1101685
106380,418025
106380,165007
106380,791724
106380,1151303
106380,427882
106380,698133
106380,896453
106380,906707
106380,695299
106380,683141
106380,967246
106380,459475
63351,106380
106380,726294
106380,543560
106380,617298
106380,1073700
106380,376435
106380,539005
106380,1002305
106380,328181
106380,525270
106380,130458
106380,639978
106380,536385
106380,651055
106380,1132226
106380,310482
106380,1023494
106380,1059128
106380,1199587
106380,269359
106380,300147
106380,728794
106380,506713
106380,480511
56896,220952
220952,281751
220952,975781
220952,839281
220952,1042017
220952,674226
220952,777397
220952,244133
220952,1179685
220952,823803
220952,383406
220952,504103
220952,503953
220952,653168
220952,317339
220952,596073
220952,1144370
220952,315124
220952,301409
220952,246181
67839,220952
220952,703939
220952,519222
220952,884883
220952,249012
220952,1195748
220952,393759
220952,1014258
220952,871202
220952,591235
220952,665957
220952,783786
220952,1170343
206865,220952
220952,317033
220952,1200313
78596,220952
220952,412911
17565,220952
220952,345732
220952,595720
220952,246994
220952,225419
220952,1163520
220952,608062
76617,220952
220952,732934
220952,568114
220952,639640
204975,220952
220952,392281
104977,220952
220952,1083209
220952,579374
220952,611004
220952,626577
220952,826955
220952,707777
220952,984141
220952,282810
220952,1101685
220952,418025
165007,220952
220952,791724
220952,1151303
220952,427882
220952,698133
220952,896453
220952,906707
220952,695299
220952,683141
220952,967246
220952,459475
63351,220952
220952,726294
220952,543560
220952,617298
220952,1073700
220952,376435
220952,539005
220952,1002305
220952,328181
220952,525270
130458,220952
220952,639978
220952,536385
220952,651055
220952,1132226
220952,310482
220952,1023494
220952,1059128
220952,1199587
220952,269359
220952,300147
220952,728794
220952,506713
220952,480511
56896,281751
56896,975781
56896,839281
56896,1042017
56896,674226
56896,777397
56896,244133
56896,1179685
56896,823803
56896,383406
56896,504103
56896,503953
56896,653168
56896,317339
56896,596073
56896,1144370
56896,315124
56896,301409
56896,246181
56896,67839
56896,703939
56896,519222
56896,884883
56896,249012
56896,1195748
56896,393759
56896,1014258
56896,871202
56896,591235
56896,665957
56896,783786
56896,1170343
56896,206865
56896,317033
56896,1200313
56896,78596
56896,412911
17565,56896
56896,345732
56896,595720
56896,246994
56896,225419
56896,1163520
56896,608062
56896,76617
56896,732934
56896,568114
56896,639640
56896,204975
56896,392281
56896,104977
56896,1083209
56896,579374
56896,611004
56896,626577
56896,826955
56896,707777
56896,984141
56896,282810
56896,1101685
56896,418025
56896,165007
56896,791724
56896,1151303
56896,427882
56896,698133
56896,896453
56896,906707
56896,695299
56896,683141
56896,967246
56896,459475
56896,63351
56896,726294
56896,543560
56896,617298
56896,1073700
56896,376435
56896,539005
56896,1002305
56896,328181
56896,525270
56896,130458
56896,639978
56896,536385
56896,651055
56896,1132226
56896,310482
56896,1023494
56896,1059128
56896,1199587
56896,269359
56896,300147
56896,728794
56896,506713
56896,480511
281751,975781
281751,839281
281751,1042017
281751,674226
281751,777397
244133,281751
281751,1179685
281751,823803
281751,383406
281751,504103
281751,503953
281751,653168
281751,317339
281751,596073
281751,1144370
281751,315124
281751,301409
246181,281751
67839,281751
281751,703939
281751,519222
281751,884883
249012,281751
281751,1195748
281751,393759
281751,1014258
281751,871202
281751,591235
281751,665957
281751,783786
281751,1170343
206865,281751
281751,317033
281751,1200313
78596,281751
281751,412911
17565,281751
281751,345732
281751,595720
246994,281751
225419,281751
281751,1163520
281751,608062
76617,281751
281751,732934
281751,568114
281751,639640
204975,281751
281751,392281
104977,281751
281751,1083209
281751,579374
281751,611004
281751,626577
281751,826955
281751,707777
281751,984141
281751,282810
281751,1101685
281751,418025
165007,281751
281751,791724
281751,1151303
281751,427882
281751,698133
281751,896453
281751,906707
281751,695299
281751,683141
281751,967246
281751,459475
63351,281751
281751,726294
281751,543560
281751,617298
281751,1073700
281751,376435
281751,539005
281751,1002305
281751,328181
281751,525270
130458,281751
281751,639978
281751,536385
281751,651055
281751,1132226
281751,310482
281751,1023494
281751,1059128
281751,1199587
269359,281751
281751,300147
281751,728794
281751,506713
281751,480511
839281,975781
975781,1042017
674226,975781
777397,975781
244133,975781
975781,1179685
823803,975781
383406,975781
504103,975781
503953,975781
653168,975781
317339,975781
596073,975781
975781,1144370
315124,975781
301409,975781
246181,975781
67839,975781
703939,975781
519222,975781
884883,975781
249012,975781
975781,1195748
393759,975781
975781,1014258
871202,975781
591235,975781
665957,975781
783786,975781
975781,1170343
206865,975781
317033,975781
975781,1200313
78596,975781
412911,975781
17565,975781
345732,975781
595720,975781
246994,975781
225419,975781
975781,1163520
608062,975781
76617,975781
732934,975781
568114,975781
639640,975781
204975,975781
392281,975781
104977,975781
975781,1083209
579374,975781
611004,975781
626577,975781
826955,975781
707777,975781
975781,984141
282810,975781
975781,1101685
418025,975781
165007,975781
791724,975781
975781,1151303
427882,975781
698133,975781
896453,975781
906707,975781
695299,975781
683141,975781
967246,975781
459475,975781
63351,975781
726294,975781
543560,975781
617298,975781
975781,1073700
376435,975781
539005,975781
975781,1002305
328181,975781
525270,975781
130458,975781
639978,975781
536385,975781
651055,975781
975781,1132226
310482,975781
975781,1023494
975781,1059128
975781,1199587
269359,975781
300147,975781
728794,975781
506713,975781
480511,975781
839281,1042017
674226,839281
777397,839281
244133,839281
839281,1179685
823803,839281
383406,839281
504103,839281
503953,839281
653168,839281
317339,839281
596073,839281
839281,1144370
315124,839281
301409,839281
246181,839281
67839,839281
703939,839281
519222,839281
839281,884883
249012,839281
839281,1195748
393759,839281
839281,1014258
839281,871202
591235,839281
665957,839281
783786,839281
839281,1170343
206865,839281
317033,839281
839281,1200313
78596,839281
412911,839281
17565,839281
345732,839281
595720,839281
246994,839281
225419,839281
839281,1163520
608062,839281
76617,839281
732934,839281
568114,839281
639640,839281
204975,839281
392281,839281
104977,839281
839281,1083209
579374,839281
611004,839281
626577,839281
826955,839281
707777,839281
839281,984141
282810,839281
839281,1101685
418025,839281
165007,839281
791724,839281
839281,1151303
427882,839281
698133,839281
839281,896453
839281,906707
695299,839281
683141,839281
839281,967246
459475,839281
63351,839281
726294,839281
543560,839281
617298,839281
839281,1073700
376435,839281
539005,839281
839281,1002305
328181,839281
525270,839281
130458,839281
639978,839281
536385,839281
651055,839281
839281,1132226
310482,839281
839281,1023494
839281,1059128
839281,1199587
269359,839281
300147,839281
728794,839281
506713,839281
480511,839281
674226,1042017
777397,1042017
244133,1042017
1042017,1179685
823803,1042017
383406,1042017
504103,1042017
503953,1042017
653168,1042017
317339,1042017
596073,1042017
1042017,1144370
315124,1042017
301409,1042017
246181,1042017
67839,1042017
703939,1042017
519222,1042017
884883,1042017
249012,1042017
1042017,1195748
393759,1042017
1014258,1042017
871202,1042017
591235,1042017
665957,1042017
783786,1042017
1042017,1170343
206865,1042017
317033,1042017
1042017,1200313
78596,1042017
412911,1042017
17565,1042017
345732,1042017
595720,1042017
246994,1042017
225419,1042017
1042017,1163520
608062,1042017
76617,1042017
732934,1042017
568114,1042017
639640,1042017
204975,1042017
392281,1042017
104977,1042017
1042017,1083209
579374,1042017
611004,1042017
626577,1042017
826955,1042017
707777,1042017
984141,1042017
282810,1042017
1042017,1101685
418025,1042017
165007,1042017
791724,1042017
1042017,1151303
427882,1042017
698133,1042017
896453,1042017
906707,1042017
695299,1042017
683141,1042017
967246,1042017
459475,1042017
63351,1042017
726294,1042017
543560,1042017
617298,1042017
1042017,1073700
376435,1042017
539005,1042017
1002305,1042017
328181,1042017
525270,1042017
130458,1042017
639978,1042017
536385,1042017
651055,1042017
1042017,1132226
310482,1042017
1023494,1042017
1042017,1059128
1042017,1199587
269359,1042017
300147,1042017
728794,1042017
506713,1042017
480511,1042017
674226,777397
244133,674226
674226,1179685
674226,823803
383406,674226
504103,674226
503953,674226
653168,674226
317339,674226
596073,674226
674226,1144370
315124,674226
301409,674226
246181,674226
67839,674226
674226,703939
519222,674226
674226,884883
249012,674226
674226,1195748
393759,674226
674226,1014258
674226,871202
591235,674226
665957,674226
674226,783786
674226,1170343
206865,674226
317033,674226
674226,1200313
78596,674226
412911,674226
17565,674226
345732,674226
595720,674226
246994,674226
225419,674226
674226,1163520
608062,674226
76617,674226
674226,732934
568114,674226
639640,674226
204975,674226
392281,674226
104977,674226
674226,1083209
579374,674226
611004,674226
626577,674226
674226,826955
674226,707777
674226,984141
282810,674226
674226,1101685
418025,674226
165007,674226
674226,791724
674226,1151303
427882,674226
674226,698133
674226,896453
674226,906707
674226,695299
674226,683141
674226,967246
459475,674226
63351,674226
674226,726294
543560,674226
617298,674226
674226,1073700
376435,674226
539005,674226
674226,1002305
328181,674226
525270,674226
130458,674226
639978,674226
536385,674226
651055,674226
674226,1132226
310482,674226
674226,1023494
674226,1059128
674226,1199587
269359,674226
300147,674226
674226,728794
506713,674226
480511,674226
244133,777397
777397,1179685
777397,823803
383406,777397
504103,777397
503953,777397
653168,777397
317339,777397
596073,777397
777397,1144370
315124,777397
301409,777397
246181,777397
67839,777397
703939,777397
519222,777397
777397,884883
249012,777397
777397,1195748
393759,777397
777397,1014258
777397,871202
591235,777397
665957,777397
777397,783786
777397,1170343
206865,777397
317033,777397
777397,1200313
78596,777397
412911,777397
17565,777397
345732,777397
595720,777397
246994,777397
225419,777397
777397,1163520
608062,777397
76617,777397
732934,777397
568114,777397
639640,777397
204975,777397
392281,777397
104977,777397
777397,1083209
579374,777397
611004,777397
626577,777397
777397,826955
707777,777397
777397,984141
282810,777397
777397,1101685
418025,777397
165007,777397
777397,791724
777397,1151303
427882,777397
698133,777397
777397,896453
777397,906707
695299,777397
683141,777397
777397,967246
459475,777397
63351,777397
726294,777397
543560,777397
617298,777397
777397,1073700
376435,777397
539005,777397
777397,1002305
328181,777397
525270,777397
130458,777397
639978,777397
536385,777397
651055,777397
777397,1132226
310482,777397
777397,1023494
777397,1059128
777397,1199587
269359,777397
300147,777397
728794,777397
506713,777397
480511,777397
244133,1179685
244133,823803
244133,383406
244133,504103
244133,503953
244133,653168
244133,317339
244133,596073
244133,1144370
244133,315124
244133,301409
244133,246181
67839,244133
244133,703939
244133,519222
244133,884883
244133,249012
244133,1195748
244133,393759
244133,1014258
244133,871202
244133,591235
244133,665957
244133,783786
244133,1170343
206865,244133
244133,317033
244133,1200313
78596,244133
244133,412911
17565,244133
244133,345732
244133,595720
244133,246994
225419,244133
244133,1163520
244133,608062
76617,244133
244133,732934
244133,568114
244133,639640
204975,244133
244133,392281
104977,244133
244133,1083209
244133,579374
244133,611004
244133,626577
244133,826955
244133,707777
244133,984141
244133,282810
244133,1101685
244133,418025
165007,244133
244133,791724
244133,1151303
244133,427882
244133,698133
244133,896453
244133,906707
244133,695299
244133,683141
244133,967246
244133,459475
63351,244133
244133,726294
244133,543560
244133,617298
244133,1073700
244133,376435
244133,539005
244133,1002305
244133,328181
244133,525270
130458,244133
244133,639978
244133,536385
244133,651055
244133,1132226
244133,310482
244133,1023494
244133,1059128
244133,1199587
244133,269359
244133,300147
244133,728794
244133,506713
244133,480511
823803,1179685
383406,1179685
504103,1179685
503953,1179685
653168,1179685
317339,1179685
596073,1179685
1144370,1179685
315124,1179685
301409,1179685
246181,1179685
67839,1179685
703939,1179685
519222,1179685
884883,1179685
249012,1179685
1179685,1195748
393759,1179685
1014258,1179685
871202,1179685
591235,1179685
665957,1179685
783786,1179685
1170343,1179685
206865,1179685
317033,1179685
1179685,1200313
78596,1179685
412911,1179685
17565,1179685
345732,1179685
595720,1179685
246994,1179685
225419,1179685
1163520,1179685
608062,1179685
76617,1179685
732934,1179685
568114,1179685
639640,1179685
204975,1179685
392281,1179685
104977,1179685
1083209,1179685
579374,1179685
611004,1179685
626577,1179685
826955,1179685
707777,1179685
984141,1179685
282810,1179685
1101685,1179685
418025,1179685
165007,1179685
791724,1179685
1151303,1179685
427882,1179685
698133,1179685
896453,1179685
906707,1179685
695299,1179685
683141,1179685
967246,1179685
459475,1179685
63351,1179685
726294,1179685
543560,1179685
617298,1179685
1073700,1179685
376435,1179685
539005,1179685
1002305,1179685
328181,1179685
525270,1179685
130458,1179685
639978,1179685
536385,1179685
651055,1179685
1132226,1179685
310482,1179685
1023494,1179685
1059128,1179685
1179685,1199587
269359,1179685
300147,1179685
728794,1179685
506713,1179685
480511,1179685
383406,823803
504103,823803
503953,823803
653168,823803
317339,823803
596073,823803
823803,1144370
315124,823803
301409,823803
246181,823803
67839,823803
703939,823803
519222,823803
823803,884883
249012,823803
823803,1195748
393759,823803
823803,1014258
823803,871202
591235,823803
665957,823803
783786,823803
823803,1170343
206865,823803
317033,823803
823803,1200313
78596,823803
412911,823803
17565,823803
345732,823803
595720,823803
246994,823803
225419,823803
823803,1163520
608062,823803
76617,823803
732934,823803
568114,823803
639640,823803
204975,823803
392281,823803
104977,823803
823803,1083209
579374,823803
611004,823803
626577,823803
823803,826955
707777,823803
823803,984141
282810,823803
823803,1101685
418025,823803
165007,823803
791724,823803
823803,1151303
427882,823803
698133,823803
823803,896453
823803,906707
695299,823803
683141,823803
823803,967246
459475,823803
63351,823803
726294,823803
543560,823803
617298,823803
823803,1073700
376435,823803
539005,823803
823803,1002305
328181,823803
525270,823803
130458,823803
639978,823803
536385,823803
651055,823803
823803,1132226
310482,823803
823803,1023494
823803,1059128
823803,1199587
269359,823803
300147,823803
728794,823803
506713,823803
480511,823803
383406,504103
383406,503953
383406,653168
317339,383406
383406,596073
383406,1144370
315124,383406
301409,383406
246181,383406
67839,383406
383406,703939
383406,519222
383406,884883
249012,383406
383406,1195748
383406,393759
383406,1014258
383406,871202
383406,591235
383406,665957
383406,783786
383406,1170343
206865,383406
317033,383406
383406,1200313
78596,383406
383406,412911
17565,383406
345732,383406
383406,595720
246994,383406
225419,383406
383406,1163520
383406,608062
76617,383406
383406,732934
383406,568114
383406,639640
204975,383406
383406,392281
104977,383406
383406,1083209
383406,579374
383406,611004
383406,626577
383406,826955
383406,707777
383406,984141
282810,383406
383406,1101685
383406,418025
165007,383406
383406,791724
383406,1151303
383406,427882
383406,698133
383406,896453
383406,906707
383406,695299
383406,683141
383406,967246
383406,459475
63351,383406
383406,726294
383406,543560
383406,617298
383406,1073700
376435,383406
383406,539005
383406,1002305
328181,383406
383406,525270
130458,383406
383406,639978
383406,536385
383406,651055
383406,1132226
310482,383406
383406,1023494
383406,1059128
383406,1199587
269359,383406
300147,383406
383406,728794
383406,506713
383406,480511
503953,504103
504103,653168
317339,504103
504103,596073
504103,1144370
315124,504103
301409,504103
246181,504103
67839,504103
504103,703939
504103,519222
504103,884883
249012,504103
504103,1195748
393759,504103
504103,1014258
504103,871202
504103,591235
504103,665957
504103,783786
504103,1170343
206865,504103
317033,504103
504103,1200313
78596,504103
412911,504103
17565,504103
345732,504103
504103,595720
246994,504103
225419,504103
504103,1163520
504103,608062
76617,504103
504103,732934
504103,568114
504103,639640
204975,504103
392281,504103
104977,504103
504103,1083209
504103,579374
504103,611004
504103,626577
504103,826955
504103,707777
504103,984141
282810,504103
504103,1101685
418025,504103
165007,504103
504103,791724
504103,1151303
427882,504103
504103,698133
504103,896453
504103,906707
504103,695299
504103,683141
504103,967246
459475,504103
63351,504103
504103,726294
504103,543560
504103,617298
504103,1073700
376435,504103
504103,539005
504103,1002305
328181,504103
504103,525270
130458,504103
504103,639978
504103,536385
504103,651055
504103,1132226
310482,504103
504103,1023494
504103,1059128
504103,1199587
269359,504103
300147,504103
504103,728794
504103,506713
480511,504103
503953,653168
317339,503953
503953,596073
503953,1144370
315124,503953
301409,503953
246181,503953
67839,503953
503953,703939
503953,519222
503953,884883
249012,503953
503953,1195748
393759,503953
503953,1014258
503953,871202
503953,591235
503953,665957
503953,783786
503953,1170343
206865,503953
317033,503953
503953,1200313
78596,503953
412911,503953
17565,503953
345732,503953
503953,595720
246994,503953
225419,503953
503953,1163520
503953,608062
76617,503953
503953,732934
503953,568114
503953,639640
204975,503953
392281,503953
104977,503953
503953,1083209
503953,579374
503953,611004
503953,626577
503953,826955
503953,707777
503953,984141
282810,503953
503953,1101685
418025,503953
165007,503953
503953,791724
503953,1151303
427882,503953
503953,698133
503953,896453
503953,906707
503953,695299
503953,683141
503953,967246
459475,503953
63351,503953
503953,726294
503953,543560
503953,617298
503953,1073700
376435,503953
503953,539005
503953,1002305
328181,503953
503953,525270
130458,503953
503953,639978
503953,536385
503953,651055
503953,1132226
310482,503953
503953,1023494
503953,1059128
503953,1199587
269359,503953
300147,503953
503953,728794
503953,506713
480511,503953
317339,653168
596073,653168
653168,1144370
315124,653168
301409,653168
246181,653168
67839,653168
653168,703939
519222,653168
653168,884883
249012,653168
653168,1195748
393759,653168
653168,1014258
653168,871202
591235,653168
653168,665957
653168,783786
653168,1170343
206865,653168
317033,653168
653168,1200313
78596,653168
412911,653168
17565,653168
345732,653168
595720,653168
246994,653168
225419,653168
653168,1163520
608062,653168
76617,653168
653168,732934
568114,653168
639640,653168
204975,653168
392281,653168
104977,653168
653168,1083209
579374,653168
611004,653168
626577,653168
653168,826955
653168,707777
653168,984141
282810,653168
653168,1101685
418025,653168
165007,653168
653168,791724
653168,1151303
427882,653168
653168,698133
653168,896453
653168,906707
653168,695299
653168,683141
653168,967246
459475,653168
63351,653168
653168,726294
543560,653168
617298,653168
653168,1073700
376435,653168
539005,653168
653168,1002305
328181,653168
525270,653168
130458,653168
639978,653168
536385,653168
651055,653168
653168,1132226
310482,653168
653168,1023494
653168,1059128
653168,1199587
269359,653168
300147,653168
653168,728794
506713,653168
480511,653168
317339,596073
317339,1144370
315124,317339
301409,317339
246181,317339
67839,317339
317339,703939
317339,519222
317339,884883
249012,317339
317339,1195748
317339,393759
317339,1014258
317339,871202
317339,591235
317339,665957
317339,783786
317339,1170343
206865,317339
317033,317339
317339,1200313
78596,317339
317339,412911
17565,317339
317339,345732
317339,595720
246994,317339
225419,317339
317339,1163520
317339,608062
76617,317339
317339,732934
317339,568114
317339,639640
204975,317339
317339,392281
104977,317339
317339,1083209
317339,579374
317339,611004
317339,626577
317339,826955
317339,707777
317339,984141
282810,317339
317339,1101685
317339,418025
165007,317339
317339,791724
317339,1151303
317339,427882
317339,698133
317339,896453
317339,906707
317339,695299
317339,683141
317339,967246
317339,459475
63351,317339
317339,726294
317339,543560
317339,617298
317339,1073700
317339,376435
317339,539005
317339,1002305
317339,328181
317339,525270
130458,317339
317339,639978
317339,536385
317339,651055
317339,1132226
310482,317339
317339,1023494
317339,1059128
317339,1199587
269359,317339
300147,317339
317339,728794
317339,506713
317339,480511
596073,1144370
315124,596073
301409,596073
246181,596073
67839,596073
596073,703939
519222,596073
596073,884883
249012,596073
596073,1195748
393759,596073
596073,1014258
596073,871202
591235,596073
596073,665957
596073,783786
596073,1170343
206865,596073
317033,596073
596073,1200313
78596,596073
412911,596073
17565,596073
345732,596073
595720,596073
246994,596073
225419,596073
596073,1163520
596073,608062
76617,596073
596073,732934
568114,596073
596073,639640
204975,596073
392281,596073
104977,596073
596073,1083209
579374,596073
596073,611004
596073,626577
596073,826955
596073,707777
596073,984141
282810,596073
596073,1101685
418025,596073
165007,596073
596073,791724
596073,1151303
427882,596073
596073,698133
596073,896453
596073,906707
596073,695299
596073,683141
596073,967246
459475,596073
63351,596073
596073,726294
543560,596073
596073,617298
596073,1073700
376435,596073
539005,596073
596073,1002305
328181,596073
525270,596073
130458,596073
596073,639978
536385,596073
596073,651055
596073,1132226
310482,596073
596073,1023494
596073,1059128
596073,1199587
269359,596073
300147,596073
596073,728794
506713,596073
480511,596073
315124,1144370
301409,1144370
246181,1144370
67839,1144370
703939,1144370
519222,1144370
884883,1144370
249012,1144370
1144370,1195748
393759,1144370
1014258,1144370
871202,1144370
591235,1144370
665957,1144370
783786,1144370
1144370,1170343
206865,1144370
317033,1144370
1144370,1200313
78596,1144370
412911,1144370
17565,1144370
345732,1144370
595720,1144370
246994,1144370
225419,1144370
1144370,1163520
608062,1144370
76617,1144370
732934,1144370
568114,1144370
639640,1144370
204975,1144370
392281,1144370
104977,1144370
1083209,1144370
579374,1144370
611004,1144370
626577,1144370
826955,1144370
707777,1144370
984141,1144370
282810,1144370
1101685,1144370
418025,1144370
165007,1144370
791724,1144370
1144370,1151303
427882,1144370
698133,1144370
896453,1144370
906707,1144370
695299,1144370
683141,1144370
967246,1144370
459475,1144370
63351,1144370
726294,1144370
543560,1144370
617298,1144370
1073700,1144370
376435,1144370
539005,1144370
1002305,1144370
328181,1144370
525270,1144370
130458,1144370
639978,1144370
536385,1144370
651055,1144370
1132226,1144370
310482,1144370
1023494,1144370
1059128,1144370
1144370,1199587
269359,1144370
300147,1144370
728794,1144370
506713,1144370
480511,1144370
301409,315124
246181,315124
67839,315124
315124,703939
315124,519222
315124,884883
249012,315124
315124,1195748
315124,393759
315124,1014258
315124,871202
315124,591235
315124,665957
315124,783786
315124,1170343
206865,315124
315124,317033
315124,1200313
78596,315124
315124,412911
17565,315124
315124,345732
315124,595720
246994,315124
225419,315124
315124,1163520
315124,608062
76617,315124
315124,732934
315124,568114
315124,639640
204975,315124
315124,392281
104977,315124
315124,1083209
315124,579374
315124,611004
315124,626577
315124,826955
315124,707777
315124,984141
282810,315124
315124,1101685
315124,418025
165007,315124
315124,791724
315124,1151303
315124,427882
315124,698133
315124,896453
315124,906707
315124,695299
315124,683141
315124,967246
315124,459475
63351,315124
315124,726294
315124,543560
315124,617298
315124,1073700
315124,376435
315124,539005
315124,1002305
315124,328181
315124,525270
130458,315124
315124,639978
315124,536385
315124,651055
315124,1132226
310482,315124
315124,1023494
315124,1059128
315124,1199587
269359,315124
300147,315124
315124,728794
315124,506713
315124,480511
246181,301409
67839,301409
301409,703939
301409,519222
301409,884883
249012,301409
301409,1195748
301409,393759
301409,1014258
301409,871202
301409,591235
301409,665957
301409,783786
301409,1170343
206865,301409
301409,317033
301409,1200313
78596,301409
301409,412911
17565,301409
301409,345732
301409,595720
246994,301409
225419,301409
301409,1163520
301409,608062
76617,301409
301409,732934
301409,568114
301409,639640
204975,301409
301409,392281
104977,301409
301409,1083209
301409,579374
301409,611004
301409,626577
301409,826955
301409,707777
301409,984141
282810,301409
301409,1101685
301409,418025
165007,301409
301409,791724
301409,1151303
301409,427882
301409,698133
301409,896453
301409,906707
301409,695299
301409,683141
301409,967246
301409,459475
63351,301409
301409,726294
301409,543560
301409,617298
301409,1073700
301409,376435
301409,539005
301409,1002305
301409,328181
301409,525270
130458,301409
301409,639978
301409,536385
301409,651055
301409,1132226
301409,310482
301409,1023494
301409,1059128
301409,1199587
269359,301409
300147,301409
301409,728794
301409,506713
301409,480511
67839,246181
246181,703939
246181,519222
246181,884883
246181,249012
246181,1195748
246181,393759
246181,1014258
246181,871202
246181,591235
246181,665957
246181,783786
246181,1170343
206865,246181
246181,317033
246181,1200313
78596,246181
246181,412911
17565,246181
246181,345732
246181,595720
246181,246994
225419,246181
246181,1163520
246181,608062
76617,246181
246181,732934
246181,568114
246181,639640
204975,246181
246181,392281
104977,246181
246181,1083209
246181,579374
246181,611004
246181,626577
246181,826955
246181,707777
246181,984141
246181,282810
246181,1101685
246181,418025
165007,246181
246181,791724
246181,1151303
246181,427882
246181,698133
246181,896453
246181,906707
246181,695299
246181,683141
246181,967246
246181,459475
63351,246181
246181,726294
246181,543560
246181,617298
246181,1073700
246181,376435
246181,539005
246181,1002305
246181,328181
246181,525270
130458,246181
246181,639978
246181,536385
246181,651055
246181,1132226
246181,310482
246181,1023494
246181,1059128
246181,1199587
246181,269359
246181,300147
246181,728794
246181,506713
246181,480511
67839,703939
67839,519222
67839,884883
67839,249012
67839,1195748
67839,393759
67839,1014258
67839,871202
67839,591235
67839,665957
67839,783786
67839,1170343
67839,206865
67839,317033
67839,1200313
67839,78596
67839,412911
17565,67839
67839,345732
67839,595720
67839,246994
67839,225419
67839,1163520
67839,608062
67839,76617
67839,732934
67839,568114
67839,639640
67839,204975
67839,392281
67839,104977
67839,1083209
67839,579374
67839,611004
67839,626577
67839,826955
67839,707777
67839,984141
67839,282810
67839,1101685
67839,418025
67839,165007
67839,791724
67839,1151303
67839,427882
67839,698133
67839,896453
67839,906707
67839,695299
67839,683141
67839,967246
67839,459475
63351,67839
67839,726294
67839,543560
67839,617298
67839,1073700
67839,376435
67839,539005
67839,1002305
67839,328181
67839,525270
67839,130458
67839,639978
67839,536385
67839,651055
67839,1132226
67839,310482
67839,1023494
67839,1059128
67839,1199587
67839,269359
67839,300147
67839,728794
67839,506713
67839,480511
519222,703939
703939,884883
249012,703939
703939,1195748
393759,703939
703939,1014258
703939,871202
