id,title,cluster
1063126,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology",170
1028923,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 7 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology",170
300302,"Lenovo ThinkPad X1 Carbon Touch 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology",170
353187,"Lenovo ThinkPad X1 Carbon Touch 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",170
1097340,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology",170
665008,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",170
251316,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 7 Pro 64-bit / 8 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology",170
27744,"Lenovo ThinkPad X1 Carbon Touch 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",170
962676,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",170
1176803,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology",170
417730,amazon.com 60 ds71t core desktop 8-port i3,718
769802,Amazon.com 8-Port DS71T Core Desktop 60 I3,718
785848,"Screen ThinkPad T430 Notebooks 16"" Hybrid (0C19529) 4th Notebook Compaq Intel i5 Mini eBay : Computers Best Aspire",713
89906,"Compaq ThinkPad T430 Aspire 16"" Hybrid (0C19529) 4th i5 Intel i7 Notebook Mini Screen : Computers Best Notebooks eBay",713
1162547,HP Latitude Low i7 PC Notebooks 212,85
360898,PC HP LOW LATITUDE I7 NOTEBOOKS 212,85
1197530,toshiba inspiron t430 g1 led hours -,91
41434,TOSHIBA T430 G1 LED HOURS -,91
1440,"ASUS Satellite X240 External Edge Core Intel Techbuy Processor 1 1"" from GHz (manufacturer) 500 eBay 750GB - System,Wm8850",251
898548,"ASUS SATELLITE X240 EXTERNAL EDGE CORE INTEL TECHBUY PROCESSOR 1 1"" FROM GHZ (MANUFACTURER) 500 EBAY 750GB - SYSTEM,WM8850",251
1190080,"Amazon.com : Dell Inspiron M731R 18-inch HD+ Notebook (AMD Quad-Core A8-5545M 1.7GHz processor, 8GB RAM, 1TB Hard drive, Windows 8.1) Indigo Blue : Computers & Accessories",353
1068717,"Amazon.com : Dell Inspiron M731R 18-inch HD+ Notebook (AMD Quad-Core A8-5545M 1.7GHz processor, 8GB RAM, 1TB Hard drive, Windows 8.1) Indigo Blue : Computers & Accessories",353
994595,LAPTOP VAIO TABLET INTEL - I5 DELL 3210M 2 8GB OS SCREEN - 2.1,484
326163,Dell Vaio Tablet Laptop - i5 Intel 2 3210M - OS 2.1 8GB Screen,484
252150,amazon.com 200 asus 20b6 cheap printer 180gb d630 duo ) webcam windows camera pro 64bit | ebay ebay - &,683
326870,Amazon.com 200 Asus 20B6 Cheap printer 180GB D630 Duo ) Webcam Windows Camera Pro 64bit Intel | eBay eBay - &,683
251063,amazon.com thinkpad m6500 t510 2u 1g/160g 750 lenovo 250gb kids pro wifi for 7 us via hdmi | wuxga ram - cheapest gb / on laptop series windows accessories -,626
941749,Amazon.com ThinkPad M6500 T510 2u 1g/160g 750 Lenovo 250GB Kids Pro WiFi for 7 US Via HDMI | WUXGA RAM - Cheapest Gb / on Laptop Series Graphics Windows Accessories -,626
791068,"Acer Aspire E1-532-29574G50Mnkk - 15.6"" - Celeron 2957U - Windows 7 Home Premium 64-bit - 4 GB RAM - 500 GB HDD",384
186384,"Acer Aspire E1-532-29574G50Mnrr - 15.6"" - Celeron 2957U - Windows 7 Home Premium 64-bit - 4 GB RAM - 500 GB HDD",384
813521,"Acer Aspire E1-532-29574G50Mnkk 15.6"" LED Notebook - Intel Celeron 2957U 1.40 GHz - Black (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD Graphics - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net",384
908878,"Acer Aspire E1-532-29574G50Mnrr 15.6"" LED Notebook - Intel Celeron 2957U 1.40 GHz - Red (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD Graphics - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net",384
532786,Amazon.com Toughbook 6440b 15 20C0001HUS 13.3-Inch 2,56
61863,AMAZON.COM 13.3-INCH TOUGHBOOK 15 20C0001HUS 6440B 2,56
140673,"TOSHIBA : 3.5"" TOP 1"" -",150
582449,"Toshiba : 8"" 3.5"" Top 1"" -",150
1036472,"Amazon.com : 15.6"" HP 15-f009wm Amd Dual-Core E1-2100 4GB DDR3 RAM 500GB HD Webcam Windows 8.1 (Certified Refurbished) : Computers & Accessories",561
792977,Amazon.com : Hp 15-Series 15-F009Wm Laptop Amd:E1-2100/E1X2-1.0Glv 4Gb/1-Dimm 500Gb/5400Rpm M : Computers & Accessories,561
793360,Amazon.com : Hp 15-Series 15-F009Wm Laptop Amd:E1-2100/E1X2-1.0Glv 4Gb/1-Dimm 500Gb/5400Rpm M : Computers & Accessories,561
128045,"Dell Color Via8850 250GB Business Intel AMD 4GB 320GB 2 128GB Swap Switching Laptop,Android eBay GB RAID RAM RAM",224
910630,"DELL COLOR VIA8850 250GB BUSINESS INTEL AMD 4GB 320GB 2 128GB SWAP SWITCHING LAPTOP,ANDROID EBAY GB RAID RAM RAM",224
76617,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",37
732934,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",37
568114,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",37
639640,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",37
204975,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",37
392281,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",37
104977,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",37
1083209,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 128 GB SSD - Vology",37
579374,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",37
611004,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 128 GB SSD - Vology",37
626577,"Lenovo ThinkPad X230 Tablet 3438 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",37
826955,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",45
707777,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",45
1062170,"Lenovo Thinkpad X230 34352jf Tablet Pc - 12.5"" - In-plane Switching (ips) Technology - Wireless Lan - Intel Core I5 I5-3320m 2.60 Ghz - Black - 4 Gb Ram - 320 Gb Hdd - Windows 7 Professional 64-bit - Convertible - 1366 X 768 Multi-touch Screen Display (led Backlight) - Bluetooth - French Keyboard - (34352JF) - SoftwareCity.ca - Canada",45
984141,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 256 GB SSD - Vology",45
282810,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 320 GB HDD - Vology",45
1101685,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB HDD - Vology",45
418025,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",45
165007,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",45
428253,"Lenovo X230 34352JU Tablet PC - 12.5"" - In-plane Switching IPS Technology - Wireless LAN - Intel Core I5 I5-3320M 2.60 GHz - Black (4 GB RAM - 320 GB HDD - Windows 7 Professional 64-bit - Convertible - 1366 X 768 Multi-touch Screen Display LED) Price Comparison at Buy.net",45
791724,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",45
1151303,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - V",45
427882,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 128 GB SSD - with UltraBase Series 3 - Vology",45
698133,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",45
896453,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - V",45
906707,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",45
695299,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",45
683141,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",45
967246,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",45
459475,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",45
63351,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",45
726294,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology",45
543560,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",45
617298,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",45
1073700,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology",45
376435,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - Vology",45
1155623,"Lenovo ThinkPad X230T 3435-22U Tablet PC - 3rd generation Intel Core i5-3320M 2.6GHz, 4GB DDR3, 500GB HDD, 12.5 Multi-Touch Display, Windows 7 Professional 64-bit at TigerDirect.com",45
539005,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD",45
1002305,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD",45
328181,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",45
525270,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",45
794998,"Asus Product TouchSmart eBay 2 14"" | Vology | 2.10 Computers 64-bit GB I5 Computers C6Z87UT Windows | Laptop Ultrabook GB Tablet 10",67
998816,"Asus C6Z87UT TouchSmart LT2016U 2 14"" Tablet Vology | 10 eBay Ultrabook 64-bit GB Computers I5 | Windows | Laptop Computers GB Product 2.10",67
132233,"Samsung : N2807 Inch Notebook Ultrabook LED 4700HQ Intel mm Buy 4"" 7 Webcam Buy - R",207
39067,"samsung : hp 4"" inch notebook ultrabook led 4700hq intel n2807 buy 7 webcam buy - r",207
729116,dell google 1737 7000 chromebook i5 (67y2625) core android 128gb | computers 1tb ram ebay 4 8 lenovo ebay,5
1131636,DELL GOOGLE 1737 7000 CHROMEBOOK I5 (67Y2625) CORE 128GB | COMPUTERS 1TB RAM GTX86 EBAY 4 8 LENOVO EBAY,5
997206,"Dell Aspire 1501 20AR Internal 14 China 4GB - i5 250GB CF - 2GB Displayport 64-bit Games 595 Tablet,Shenzhen Notebook,7 TigerDirect.com",662
1030741,"DELL ASPIRE 1501 20AR INTERNAL CHINA 4GB - I5 250GB CF - 2GB DISPLAYPORT 64-BIT GAMES 595 TABLET,SHENZHEN NOTEBOOK,7 TIGERDIRECT.COM",662
774885,"DELL : 15R THINKPAD T440P CORE NOTEBOOK 2 LAPTOP, GHZ HARD 4 CHINA TOUCHSCREEN 2GB | INCH RAM 768 GB DRIVE 4.0,TABLET - HDD BLURAY PRODUCT LAPTOPS - - K1100M,",600
401077,"Dell : 15R ThinkPad T440p Core Notebook 2 Laptop, GHz Hard 4 China Touchscreen 2GB | Black) Inch RAM 768 GB drive 4.0,Tablet - Hdd BluRay Product Laptops - - K1100M,",600
841563,"Lenovo ThinkPad E6430 SLI All-in-One Laptop 33476UF I7 320GB - C710-2457 Notebooks,Laptop Card 120GB | 7 Warranty 4 Black 4.0",457
232532,"lenovo thinkpad e6430 sli all-in-one laptop 33476uf i7 320gb - c710-2457 notebooks,laptop card 120gb | 7 warranty 4 black 4.0",457
1037083,Panasonic ThinkPad Edge 1.5TB - E5-1603 - DVD 7 Buy 1TB Pro 4 Win7 / Silver - Support Windows,604
152837,Panasonic ThinkPad Edge 1.5TB - E5-1603 - - DVD Gen 7 Buy 1TB Pro 4 Win7 / Silver - Support Windows,604
786668,"adapter - lenovo 2 ram i3-2348m 7 ebay pc, touchsmart chromebook - 20dh002tus",47
1015253,"Lenovo Chromebook TouchSmart 20DH002TUS Adapter i3-2348M PC, eBay 7 - - RAM 2",47
734263,HP Toughbook x1 Laptop 19 6GB Mini Tablet And Core - Core eBay (ips) Win7Pro (ID:139317962) 8,623
1170854,HP - X1 LAPTOP 19 6GB MINI TABLET AND CORE TOUGHBOOK CORE EBAY (IPS) WIN7PRO (ID:139317962) 8,623
703113,"Dell ThinkPad 8530w Core 13.3inch 1 6"" Core 66 4900MQ - Core processor/8GB eBay - 6GB eBay | eBay eBay Computers / Mini Computers Computers - Product - : Portable Vology",15
598082,"dell thinkpad 8530w core 13.3inch 1 6"" core 66 4900mq - core processor/8gb ebay - 6gb ebay | ebay ebay computers / mini computers computers - product - : portable vology",15
840058,Amazon.com : Dell Inspiron i5547-5780sLV 15.6-Inch Laptop : Computers & Accessories,419
396084,Amazon.com : Dell Inspiron i5547-5780sLV 15.6-Inch Laptop : Computers & Accessories,419
86282,"Toshiba ThinkPad X131e S230u Core 16gb K4100M PC $1507.49 2 Professional 2 8 Laptop,Gaming GHz T9550 on GB GB RAM Laptop 256 8 Male",566
898744,"8 16GB GHZ X131E 256 S230U K4100M PC THINKPAD 2 CORE PROFESSIONAL 8 LAPTOP,GAMING GB T9550 ON GB 2 RAM LAPTOP $1507.49 TOSHIBA MALE",566
8526,"Dell : 2730p Vology 1275MX Intel E SSD Australia 4.0 i7 8 WinXP 6GB & HDD, Pro Ram GB Dual 64-bit HDD GB",61
638571,"DELL : 2730P VOLOGY 1275MX INTEL E SSD AUSTRALIA 4.0 I7 8 WINXP 6GB & HDD, PRO RAM GB DUAL 64-BIT HDD GB",61
469487,"5GB - Lenovo - Professional 4460S Ghz, LED Adapter | CF-53UALZZRM",389
407072,"Lenovo CF-53UALZZRM CF52 | - 5GB 4460S LED Professional Adapter Ghz, -",389
651208,asus - t410 1.6 unit station touchscreen a intel dual i3 i3-2348m new 8 | | laptop ebay 7 b-grade) inch : mini 4 uhd,539
1110238,Asus - T410 1.6 Unit Station Touchscreen A Intel Dual i3 i3-2348M New 8 | | Laptop eBay 7 B-Grade) Inch : Mini 4 UHD,539
749143,"Panasonic Precision 760 CF-532BLZYCM 7/8 2392ASF 2GB Core Laptop,Notebook,Computer 2GHz US Intel Notebook Processor, MANHATTAN Computer GB AUDIO 1366 - 320 TigerDirect.com on GDDR5 Alibaba.com",511
400736,"PANASONIC PRECISION 760 CF-532BLZYCM 7/8 2392ASF 2GB CORE LAPTOP,NOTEBOOK,COMPUTER 2GHZ US INTEL NOTEBOOK PROCESSOR, MANHATTAN COMPUTER GB AUDIO 1366 320 TIGERDIRECT.COM ON GDDR5 ALIBABA.COM",511
970273,b&h thinkpad rugged pro panasonic 8 zoll a atom core windows 6740 - on 8ghz usb 4 500 4 64-bit -,507
1127759,panasonic on b&h 6740 - - 8 500 atom 4 8ghz rugged pro 64-bit thinkpad usb 4 windows zoll core a,507
1134633,"Lenovo ThinkPad X130e 2339 - 11.6"" - Core i3 2367M - Windows 7 Home Premium 64-bit - 2 GB RAM - 320 GB HDD - Vology",44
41182,"Lenovo ThinkPad X130e 2338 - 11.6"" - Core i3 2367M - Windows 7 Home Premium 64-bit - 2 GB RAM - 320 GB HDD - Vology",44
907337,"Lenovo ThinkPad X130e 2338 - 11.6"" - Core i3 2367M - Windows 7 Pro 64-bit - 2 GB RAM - 320 GB HDD - Vology",44
272241,Lenovo 3TB B731dn X201T Laptop Students Notebook 26 4900MQ Windows 2GB Computers GB Four Phone Alibaba.com eBay Pro RAM - And GB Ghz - (0B47069) Professional) GB 3840x2160 - Windows :,317
469554,lenovo 3tb b731dn x201t laptop students notebook 26 4900mq windows 2gb computers gb four phone alibaba.com ebay pro ram - and gb - (0b47069) professional) gb 3840x2160 - windows :,317
654519,Amazon.com : Acer Aspire V7-482PG-5842 14-Inch Touchscreen Ultrabook (Cool Steel) : Computers & Accessories,9
1187888,Amazon.com : Acer Aspire V7-482PG-5842 14-Inch Touchscreen Ultrabook (Cool Steel) : Computers & Accessories,9
1197762,Amazon.com : Acer Aspire V7-582PG-6479 15.6-Inch Touchscreen Ultrabook (Cool Steel) : Computers & Accessories,9
1120366,"7 Compaq Dell Cheap M Without 6"" GB A6 i5-4200M, 320 for Win7Pro Converter Laptop HD | Price,Cheap GHz Hot GB 500 : - Vology : Intel - HD Intel Home",666
161683,"7 HD Dell 500 M Without 6"" A6 i5-4200M, 320 | Win7Pro Converter Laptop - Cheap Price,Cheap GHz Intel GB for Intel Compaq Vology : : - HD Hot Home",666
1147313,lenovo cf e6440 13 notebook 3,79
988586,Lenovo CF E6440 13 Notebook 3 15,79
953269,"Lenovo Lenovo 4 Dual 2560x1440 - 15.6"" 500GB | Intel 7 Batt Computers The on 3.5GHz | Camera HDD, |",155
74573,"lenovo lenovo 4 dual 2560x1440 - 15.6"" 500gb | intel 7 batt computers the on 3.5ghz | hdd, |",155
494677,HP ProBook T41 Use Pc 15.6-Inch 2nd Core RAM,458
716008,HP ProBook T41 Pc 2nd 15.6-Inch Notebook Use Core RAM,458
641641,"Dell 2000 Windows 14"" - 6'' 640GB Laptops 500GB Buy eBay - (Ice | Notebook HP 4GB /",403
827382,"Dell 2000 HP 14"" - 6'' 640GB (Ice 500GB 4GB Buy - Laptops / | Notebook eBay Windows",403
465662,"Dell HP M6500 53GHz 7 - PC Thin Refurbished) Windows Duo Core WIN7-H 15.6"" 2.90 GB Alibaba.com Core SSD Webcam // GB 6770M, / 2521-r3335,Dell GB Inch on",335
149517,"DELL HP M6500 53GHZ 7 - PC THIN REFURBISHED) WINDOWS DUO CORE WIN7-H 15.6"" 2.90 GB CORE SSD WEBCAM // GB 6770M, / 2521-R3335,DELL GB INCH ON",335
1074019,"Excellent Thinkcentre KAV60 Parts 1"" 2 -",159
371832,"parts thinkcentre kav60 2 1"" excellent -",159
641362,Dell LifeBook Factory Vology - 512GB - Buy Core Computers HD Windows | Processor Netbook,322
1157004,dell lifebook factory vology - 512gb - buy core hd windows | processor netbook,322
567790,"Lenovo Mini M73 6"" - (TruBrite) Atom Comparatif 3337U Solid 2.4Ghz Windows | Aspire C141015 15 Laptop 1600MHz Pro",388
343554,"laptop mini m73 6"" 1600mhz (trubrite) 3337u atom comparatif 2.4ghz | windows solid aspire c141015 15 lenovo - pro",388
511436,"Panasonic Spectre E7440 Laptop Windows 4"" -",291
558732,"Windows Spectre Laptop 4"" Panasonic E7440 -",291
703998,HP XMG Case 74 Gaming ComfyView 1 4900MQ i5 RAM SSD eBay FHD Laptop eBay Canada HDD - x - 1,246
1197442,HP XMG CASE 74 GAMING COMFYVIEW 1 4900MQ I5 RAM SSD EBAY FHD LAPTOP EBAY CANADA HDD - X - 1,246
787351,"panasonic latitude beats 2356 2.5"" 15r 250gb 500gb win with windows 2.70 buy i5-4300m 7 (4 chinese (16 core downgrade",169
1010992,"Panasonic Latitude Beats 2356 2.5"" 15r 250gb 500GB Win With Windows 2.70 Buy i5-4300M 7 (4 Chinese (16 Core downgrade",169
528131,"- thinkpad d630 11,6"" 3347 80gb ebay tablet 10ab0011ca hdd helix - pc notebook,14 | gb | a pc,new 13.3inch alibaba.com",528
1061016,"13.3inch ThinkPad Helix 10ab0011ca 3347 80GB PC Tablet 11,6"" HDD - - eBay Notebook,14 | GB | A D630 Alibaba.com Pc,New",528
716113,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",53
500039,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology",53
432286,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD - Vology",53
5585,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",53
975105,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",53
439649,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",53
953844,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",53
541098,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD - Vology",53
840632,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology",53
555407,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology",53
46334,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology",53
769399,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 7 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",53
923715,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",53
228806,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology",53
160698,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology",53
602914,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology",53
787055,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology",53
679470,HP PAVILION 2 5720 4540S LAPTOP 4GB DVD X TECHNOLOGY W7PRO64 AND 80GB 8 EXTERNAL -,613
1192833,HP Pavilion 2 5720 4540S Laptop 4GB 80GB X Technology W7PRO64 and DVD 8 External -,613
922697,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 256 GB SSD - Vology",132
323095,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology",132
1035512,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 320 GB HDD - Vology",132
484022,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology",132
144855,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i7 3520M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 180 GB SSD - with UltraBase Series 3 - V",132
400589,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - with UltraBase Series 3 - Vology",132
777209,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 128 GB SSD - with UltraBase Series 3 - Vology",132
